"","species","chemical","frequency","pmid","cid","cid_count"
"475","Mushrooms","alkane",1,"34436150","31237","1"
"476","Mushrooms","niacinamide",1,"34436150","936 938 135920955 135920957 135920958 24848110 11389387 450321 450552 11159323 644257 91408","12"
"477","Mushrooms","carbon tetrachloride",30,"34413784, 33970727, 30806264, 29953357, 29931536, 28018218, 26854100, 25418207, 25271859, 23961190, 22790046, 23510249, 21904796, 19827746, 8749910, 8456562","5943 9855527","2"
"478","Mushrooms","mip",4,"34413784","6143 107858 6383950 58474","4"
"479","Mushrooms","malonaldehyde",2,"34413784, 29264772","10964 5326811 23712862","3"
"480","Mushrooms","bsn",5,"37744108","3035211","1"
"481","Mushrooms","lysophosphatidylethanolamine",1,"34410111","73755142 6102807 45266515 21668203 58177709","5"
"482","Mushrooms","dihydrosphingosine",1,"34410111","91486 3126 6603822 5746414 3058739 6604713","6"
"483","Mushrooms","d23",1,"34410111","5288016","1"
"484","Mushrooms","phorbol 12-myristate 13-acetate",3,"34385833, 29345558, 24799300","27924 122634 4792 10282255 22833501 137704935 134692534 90473613 146157527 88055650","10"
"485","Mushrooms","hydrazine",24,"34379394, 28755953, 27279441, 17071520, 16527549, 10836203, 9591231, 8726813, 1768794, 2132000, 3039646, 572876","9321 166817 17548 24654 165591 2778381 20459802 3836879 4031931 534012 3021571 57355441 57425821 135576732","14"
"486","Mushrooms","egs",1,"34375520","123663 71405064 29393","3"
"487","Mushrooms","sodium dodecyl sulphate",4,"34375520, 33773685, 29953394, 12630697","3423265","1"
"488","Mushrooms","polyacrylamide",24,"34375520, 33773685, 29953394, 26255339, 26050784, 28680985, 25271864, 25142683, 22923115, 22324413, 22135906, 22135901, 21373981, 18295724, 12630697, 12054550, 11870778, 11425471, 11170741, 30841357, 945716","6579 156594120","2"
"489","Mushrooms","lpe",2,"34375518","446876 3855 9546711 86289472 163410355 163410356 163410358 163410359 86289468 147367492 164664447 9546715 164664451 149912848","14"
"490","Mushrooms","trans-squalene",1,"34375516","638072","1"
"491","Mushrooms","thiobarbituric acid",10,"34375514, 34199038, 30317952, 29199569, 26349510, 26345142, 17497883, 15298763, 9357330","2723628 1268265 11636822","3"
"492","Mushrooms","phenethyl alcohol",2,"34369774","6054 7409","2"
"493","Mushrooms","linolenic acid",11,"34369774, 32865897, 31554069, 30043568, 26559699, 17178902, 27519339","5280934 860 5282822 5312504 5312501","5"
"494","Mushrooms","superoxide anion",18,"34369737, 33727666, 32767366, 30806232, 32450035, 32450028, 29953397, 29953354, 28322144, 28094750, 26559697, 24782649, 24689227, 24266372, 25213946, 24031376, 16842225, 9554832","5359597 18500","2"
"495","Mushrooms","butanol",11,"34369736, 31448150, 28286150, 27649731, 25404222, 24940903, 21184821, 18096035","263 6568","2"
"496","Mushrooms","pyrocatechol",3,"34369736, 28911552, 24250542","289 11389746 26173 32819 16498","5"
"497","Mushrooms","latanoprost",5,"34369731","5311221 3890 5282380 60798 9845698 5353710 68161810 46705340 46907374 10477939 59954578 91600746 6808","13"
"498","Mushrooms","cg",1,"34369730","6371 160843 5276454 9576789 439498 4369198 139592036 135475357 6419835 54503406","10"
"499","Mushrooms","cs-137",14,"34359008, 28334042, 24932486, 23676694, 20002056, 20002051, 9861731, 7973612","5486527","1"
"500","Mushrooms","fe3o4",12,"34358889, 30660442","16211978","1"
"501","Mushrooms","magnetite",2,"34358889, 30771073","14789 16211978 6432052 49868115 22833429 129627663 27284","7"
"502","Mushrooms","propylene glycol",2,"34358889, 6944556","1030 259994 23674484","3"
"503","Mushrooms","dihydrolipoic acid",1,"34358889","421 9834298 449141 25244689 445160 4369396 168490215","7"
"504","Mushrooms","dhla",3,"34358889","421","1"
"505","Mushrooms","meticillin",1,"34356930","6087 10670288 4103","3"
"506","Mushrooms","biphenyldicarboxylate",1,"34347998","21977634","1"
"507","Mushrooms","ccp",6,"34347998, 34347996","2603 44398718 76839 72813","4"
"508","Mushrooms","chrysin",20,"34328092, 34039121, 33917369, 31472146, 30986440, 28502979, 26386393, 23354393","5281607 5281702 25200543","3"
"509","Mushrooms","phosphorous",3,"34302346, 19210266, 19070009","6432095 24404 5462309","3"
"510","Mushrooms","d3",4,"34291674, 31987498, 25651739, 24494050","20392","1"
"511","Mushrooms","dichlorovos",1,"34282191","3039","1"
"512","Mushrooms","alamar blue",1,"34279764","11077","1"
"513","Mushrooms","o3",4,"34262714, 32810649","24823 166717","2"
"514","Mushrooms","pcd",2,"34240228, 16191017","135460983 135460990 135461009 135566224 72699170 135566981","6"
"515","Mushrooms","phd",1,"34240228","66829 76956381 72810","3"
"516","Mushrooms","toxoflavin",1,"34232540","66541 71312008","2"
"517","Mushrooms","caryoynencin",1,"34232540","6474912","1"
"518","Mushrooms","sinapigladioside",1,"34232540","169492096","1"
"519","Mushrooms","cck-8",1,"34224698","9833444 16219094 168299 2779383 32800","5"
"520","Mushrooms","acridine orange",10,"34224698, 33822501, 33598573, 33044599, 32398969, 27887609, 27649726, 8529459","62344 517204 159263 16211342 44630038 25164109 3831656 5231310","8"
"521","Mushrooms","5-meo-dmt",2,"34220590, 25877327","1832","1"
"522","Mushrooms","scopolamine",12,"34204787, 28618650, 24406363, 26572945, 19586355, 19147309, 16464551, 15163594, 3244067","3000322 5184 11968014 6451257 153311 452977 2723877 6432494 638340 5284456 9916237 16399351 134767951 5809 10267087 673473 22833499 9808333 3081743 135594347 450840 10017965 5702114 6604698 6325382 3246242 6713754 9889433 71183","29"
"523","Mushrooms","scop",1,"34204787","3000322 5184 6432494 10267087","4"
"524","Mushrooms","mmm",1,"34203617","24764437","1"
"525","Mushrooms","fci",1,"34203617","9543515 448093 445573 5288201","4"
"526","Mushrooms","azadirachtin",1,"34202923","5281303 5702264 2263 5353424 6436601 441785 131698851 24721257 5380155 626028 71300945 146156452 5458872 17750982 435366 146029923 71308720 71313545 77519849","19"
"527","Mushrooms","afidopyropen",1,"34202923","54589430 71510327","2"
"528","Mushrooms","tert-butyl hydroperoxide",4,"34202105, 32759726, 26853962","6410","1"
"529","Mushrooms","fucoidan",2,"34200897, 32867640","92023653 129532628 146161009 166176135","4"
"530","Mushrooms","ccl4",32,"34199038, 32749100, 30806264, 29953354, 29931536, 28018218, 26854100, 25271859, 19827746, 18598176","5943","1"
"531","Mushrooms","s-allyl-l-cysteine sulfoxide",1,"34199038","87310 9576089 15558642 121922","4"
"532","Mushrooms","acso",3,"34199038","87310 15558642","2"
"533","Mushrooms","ornithine",11,"34199038, 32887476, 29998459","6262 389 71082 449468 6992088 16755646 450557 10822318 10773030 10798303 134490 443122","12"
"534","Mushrooms","lioh",5,"34190029","3939","1"
"535","Mushrooms","chlorine radical",5,"34189580","5360523","1"
"536","Mushrooms","hydroxyl radicals",22,"34189580, 33727666, 32865921, 32479016, 32432266, 30806232, 32450038, 28605324, 28322144, 28094745, 27910755, 26756295, 26756190, 25954912, 22181841, 22085754, 24031376, 11853517, 7590391","961 157350","2"
"537","Mushrooms","hypochlorite",7,"34189580, 20152473","61739 24341","2"
"538","Mushrooms","dip",1,"34189580","5924591 16316 50986199 9503 96712 73043 54611091","7"
"539","Mushrooms","acrylic acid",1,"34182365","6581 25188 449065 165442 1032 68114 13165 135486449 5282440 57683744 19931698 9842758 5280451","13"
"540","Mushrooms","vitamin d4",9,"34181690, 27323764, 24494050, 22870201","5460703 71308136 91884651 12444896 58385698 57468003 76546985 9978215 6450185 5281010 110204041 5311071 91369476 18350020 5280795","15"
"541","Mushrooms","fumaric acid",8,"34175630, 32802838, 31353576, 32450017, 27464666, 24054262, 17029671","444972 723 637568 5460307 1110 6916004 6433510 9734 24379 444266 87057741 16213299","12"
"542","Mushrooms","pulveraven a",3,"34172938","54695883 54702761 54685766","3"
"543","Mushrooms","2d",16,"34172938, 32558503, 32472053, 32040905, 31729089, 30871325, 29800742, 29625145, 28929753, 28765012, 26349511, 26342622, 23870867, 23634786, 16755070, 11861021","118730101","1"
"544","Mushrooms","5-fluoroorotic acid",2,"34156066, 33609205","69711 124132 681612 6993751 16212749","5"
"545","Mushrooms","esv",3,"34146628","163410329","1"
"546","Mushrooms","verticillin a",18,"34133998, 26309812, 21911457","72710747 198120 101647516 3084126 44584289 139069103","6"
"547","Mushrooms","abt",2,"34133998","1367 6428178 2143 132971 9543444 89805","6"
"548","Mushrooms","abt-737",2,"34133998","11228183 46228957 3004","3"
"549","Mushrooms","abt737",1,"34133998","11228183 46228957","2"
"550","Mushrooms","bh3",1,"34133998","6331 71624439","2"
"551","Mushrooms","furanone",3,"34132180, 33536815, 32466923","140765","1"
"552","Mushrooms","caffeic acid hexoside",1,"34120053","6124135","1"
"553","Mushrooms","digallic acid",1,"34120053","341 54711004 10814 10315050 16134267","5"
"554","Mushrooms","p-coumaroylmalic acid",1,"34120053","129720114","1"
"555","Mushrooms","thioflavin t",1,"34100599","16953 16954 622721 24211919","4"
"556","Mushrooms","grifolic acid",1,"34100599","9976563 85080649 145865110","3"
"557","Mushrooms","cholate",1,"34100044","221493 5460314 44582064 239672","4"
"558","Mushrooms","oleanolic acid",1,"34093192","10494 619166 3010929 191720 49867939 11655458 68003286 146159035 5317098 5320274 11408468 7048528 9933772 485707 11868593 11869656 11869658 11869660 11869662 11870279 11870281 11870283 11870285 2752459 6604609 10895746 11865404 45483610 16759288 91654237 129893435 1602557 135391162 614385","34"
"559","Mushrooms","oxaloacetate",2,"34093192, 31002632","970 164550 3260017 54676101","4"
"560","Mushrooms","praziquantel",3,"34087715","4891 445900 1917817 16249 21225722","5"
"561","Mushrooms","pas",3,"34087715","4649 464718 481116 481117 481118","5"
"562","Mushrooms","hexose",19,"34086127, 27500458, 25332990, 23694866, 22531483, 21628606, 19699163, 19141700, 18202543, 16362410, 12692142, 11231270","206 24749 439357","3"
"563","Mushrooms","gemcitabine",1,"34086127","60750 3461 46705350 11054511 60749 13922196 9943183 466434 466435 121427567 356653","11"
"564","Mushrooms","gms",3,"34082364","169501703 24699 91601 132507781","4"
"565","Mushrooms","nmp",1,"34073424","13387 5496715 3250248 8454 6442 701891","6"
"566","Mushrooms","eugenol",2,"34073204, 27451148","3314","1"
"567","Mushrooms","l-ascorbic acid",3,"34071646, 30169542, 9591231","54670067 54676860 54679076 54690394 23424000 54676536 54676825 67453774","8"
"568","Mushrooms","smp",3,"34061363, 23648024","9047 671217 5330 4620597","4"
"569","Mushrooms","flavone",3,"34039121, 26386393, 22135890","10680 1880 10251 90124083 5318506","5"
"570","Mushrooms","abm",4,"34022313, 32989404, 20347942","445093 135505390 2840396","3"
"571","Mushrooms","ergosterine",1,"33998679","247705 5319551","2"
"572","Mushrooms","dichloroacetic acid",3,"33991903","6597 25975","2"
"573","Mushrooms","dcaa",3,"33991903","164983 6597 25137690 88209 53462809","5"
"574","Mushrooms","chloroacetic acid",1,"33991903","300 518964 11083831 224570","4"
"575","Mushrooms","trichloroacetic acid",2,"33991903, 30563691","6421 10442042 11469293 220736","4"
"576","Mushrooms","lino3",2,"33989114","10129889","1"
"577","Mushrooms","4-fluoroamphetamine",1,"33979006","9986","1"
"578","Mushrooms","3-methylmethcathinone",1,"33979006","71741532","1"
"579","Mushrooms","nitrous oxide",2,"33979006, 32630357","948 15568012","2"
"580","Mushrooms","polystyrene",9,"33967334, 36131733, 31783343, 30699153, 35610905, 28960508, 22969007","7501 57352835 24755 783 166597434","5"
"581","Mushrooms","ice",1,"33967334","962 10836 3058692 56841999 102515532 402","6"
"582","Mushrooms","carotenoid",40,"33957770, 33463936, 31138872, 30806255, 32464011, 29937763, 28845772, 28347175, 27396321, 25048231, 24941034, 24941033","152743345 6419725 446841 5368396","4"
"583","Mushrooms","beta-cryptoxanthin",2,"33957770","5281235 182237 44554791 6384256 5316150 92111","6"
"584","Mushrooms","lutein",3,"33957770, 30043568","5281243 448437 181579 5368396 102514741 6433159 10210008 10257404 441664 6325550 24728610 46835684 126970006 2774004","14"
"585","Mushrooms","zeaxanthin",4,"33957770","5280899 534748 5362770 29921731 5315430 10973937 11050227 6442658 10603192 11039337 91445 122174101 123134094 21772452 3722169 167530375 167530384 152743347","18"
"586","Mushrooms","fucoxanthin",4,"33957770","5281239 5364094 541529 54585187 138115313 10009558 9961263 14015875 59370904 20054917 162422444 163285374 170855290 91530","14"
"587","Mushrooms","alpha-carotene",1,"33957770","6419725 4369188 24090 6419724 6324891 71434050 5281239 137699602","8"
"588","Mushrooms","edulitin",2,"33940474","826073","1"
"589","Mushrooms","domoic acid",2,"33932777","5282253 3150 54601877 44568340 5311075 11177725 11407594 11258778 24066939 17753955 71308186 100314 6426712 24916945 131632567 101762098 5792610 6446299","18"
"590","Mushrooms","ia",2,"33932777, 31561902","5240 449492 4634713 7009577 8359 5246010","6"
"591","Mushrooms","betalamic acid",2,"33925891","5281176 101594575 25246067 441600 6123097 4480713","6"
"592","Mushrooms","cyclo-dopa",1,"33925891","161255 25202233 5119010","3"
"593","Mushrooms","glucoside",2,"33925891, 10725170","64689","1"
"594","Mushrooms","betanidin",1,"33925891","135449343 137218006 2368 6324770 135612764 135926591 136705145 12300097 6123098","9"
"595","Mushrooms","galactitol",3,"33920034, 19107825","11850 453 5460044","3"
"596","Mushrooms","petroselinic acid",1,"33920034","5281125 11634 5282754 5461010","4"
"597","Mushrooms","inosinic acid",1,"33902173","135398640 135402036 135565601 135421867 135530792 135449337 135854804 135533971 135486133 135464200 4369196 135804500 135414245 135567013 135398639 135567414 145998276 89464 162394493 167714259 439905 135566271 134687066","23"
"598","Mushrooms","cobalt-60",3,"33900888, 24838546, 17995702","61492","1"
"599","Mushrooms","dumps",2,"33900454, 16529796","44755087","1"
"600","Mushrooms","l-rhamnose",3,"33900340, 22982812","25310 19233 439730 220001 20849066 22856332 5460029 11019200 15559441 134694140 16218576 156592340 840 93579","14"
"601","Mushrooms","glucopyranose",2,"33900340, 27261764","5793 206","2"
"602","Mushrooms","dianhydromannitol",2,"33896292","23619611 31789 29853 559344","4"
"603","Mushrooms","isosorbide",1,"33896292","12597 99937 137704479 187939 441223 12304541 2759008","7"
"604","Mushrooms","2-hydroxy cinnamic acid",1,"33896292","11968 637540","2"
"605","Mushrooms","abscisic acid",3,"33896292, 30055557, 29773009","5375199 5280896 5375200 287291 643732 30583 5702609 131954763 7251168 11054574 10264972 443061 10107033 10588337 11973402 11973680 6604618 10890808 636693 5771635","20"
"606","Mushrooms","trans-cinnamic acid",1,"33896292","444539 8784 5957728 637511 67192900 67192899","6"
"607","Mushrooms","tert-butylhydroquinone",1,"33886290","16043","1"
"608","Mushrooms","skatole",1,"33867273","6736 10464379 11819121 70130","4"
"609","Mushrooms","2,4-di-tert-butylphenol",1,"33867273","7311 10821911","2"
"610","Mushrooms","gamma-dodecalactone",1,"33867273","16821 10888889 12237820 673673","4"
"611","Mushrooms","6-amyl-2-pyrone",1,"33867273","33960","1"
"612","Mushrooms","apu",1,"33859628","145459093 164908 14228830 14228831","4"
"613","Mushrooms","sulfite",16,"33859628, 23906106, 30991498, 3379229, 3949694","1099 1100 10219371","3"
"614","Mushrooms","polyphosphate",3,"33859628, 18800803","983 3681305","2"
"615","Mushrooms","illudin s",5,"33851984, 23881331","344200 101109 9992968 10803605 44345879","5"
"616","Mushrooms","aluminum phosphide",1,"33848098","30332 16126812 10153980","3"
"617","Mushrooms","tramadol",2,"33848098","33741 5523 667511 63013 63015 9813907 451049 451053 7966 25181826 25181825 198555 23064","13"
"618","Mushrooms","colchicine",5,"33848098, 30905103, 28898719, 19147309, 10738980","6167 2833 3300107 80403 24848032 23890 71315386 168341776 168341778 168341779","10"
"619","Mushrooms","glyceraldehyde 3-phosphate",1,"36353314","729 643984 439168 24794350","4"
"620","Mushrooms","phenylmethylsulfonyl fluoride",2,"33822507, 21071214","4784 9965 7532","3"
"621","Mushrooms","coumarins",4,"33822506, 33576366, 32271491, 27910758","54678486 5458823","2"
"622","Mushrooms","melanins",13,"33822505, 33639077, 32457874, 31209936, 29306981, 27649599, 22135899, 3507669","6325610","1"
"623","Mushrooms","humic acids",1,"33822505","90472028 5462222","2"
"624","Mushrooms","ethidium bromide",4,"33822501, 32398969, 27887609","14710 3624 68208 53630235 18530300","5"
"625","Mushrooms","pef",1,"33822499","446670 445468 445944 4369400 42626765 5327011 85325323 446066 1004 9546806 134820908 52924208 135397740 135397741 135397742 135397744 135397747 3246974 52924955 135397750 9547006 135397756 135397759 135397760 134725282 9546942 137322679 20096094 146020579 139210939 146020582 134724096 146020583 134785942 155487909 6102807 73437578 444183 156583297 129663471 166450918 154584320 123194201 57339224 169449329 135393482 171109152 162625283","48"
"626","Mushrooms","2,2'-azino-bis(3-ethylbenzothiazoline-6-sulfonic acid)",5,"33822499, 33727666, 27262299, 23799101, 18295724","5815211 35688","2"
"627","Mushrooms","inonotusane c",1,"33822495","156580360","1"
"628","Mushrooms","ol",2,"33805096, 26559696","72492 550942 54575777 14283797 442972 962 135623754 71305039 449205 664662 11073778 71586774","12"
"629","Mushrooms","ws",7,"33805096, 32774986, 29030967, 30123616","7009660 14409362","2"
"630","Mushrooms","gm",4,"33805096, 33609205, 21432417","135406950 71316867 151282 5363377 6443046","5"
"631","Mushrooms","1-hydroxy-3-octanone",1,"33804109","13864714","1"
"632","Mushrooms","cyclic peptides",17,"33799506, 31837370, 30622880, 28895390, 28866879, 28762089, 27978833, 23034224, 18025465, 4092876, 4865716","16130429 5481673","2"
"633","Mushrooms","13c",20,"33798660, 32749098, 32258147, 30871325, 29199563, 28606152, 27910757, 27481297, 26349511, 23510285, 23318270, 21480277, 21313910, 18821093, 17675195, 17071520, 16428819, 15787244, 7856401, 6684212","105026 53488395 127041418","3"
"634","Mushrooms","trametenolic acid",3,"33798660, 30706371","12309443 56841132 16226646 4481462 133613133 12133285","6"
"635","Mushrooms","5-hydroxytryptophan",4,"36605716, 25826052, 22324410, 14189954","144 439280","2"
"636","Mushrooms","5-hydroxy tryptamine",1,"36605716","241 5202","2"
"637","Mushrooms","l-trp",1,"36605716","6305 6923516 1148","3"
"638","Mushrooms","l-glutamate",1,"33782771","33032 5460299 104813 5147171 5460544 11840951 14598502 5128032 4179667","9"
"639","Mushrooms","choline",10,"33747464, 33613153, 29622230, 29531252, 18156785, 17029671, 10321089","305 31255 449688 10884620 170746 23168 2778025","7"
"640","Mushrooms","decitabine",1,"33737223","451668 16886 460487 688377 42104882 465300 24848394 135527515 8916 79358 17757250 12443800","12"
"641","Mushrooms","fenbendazole",1,"33730324","3334 54312458 11252188","3"
"642","Mushrooms","silica",31,"33727666, 33177917, 30959991, 30817069, 35610905, 26844589, 24959920, 21437336, 15752007, 12857072, 6686235","24261 11521065 4082203","3"
"643","Mushrooms","ddt",6,"33725544, 28121271, 22889896","3036 65119 446468 10580129 11763656 11802548 446094","7"
"644","Mushrooms","gamma-hch",9,"33725544, 28121271, 22889896","727","1"
"645","Mushrooms","pcbs",14,"33725544, 33360460, 28870506, 25529270, 22336529, 20589371, 16291407","6636 36231","2"
"646","Mushrooms","pcb",16,"33725544, 32450034, 28870506, 25529270, 16291407","11855 115069 92319 4915 40470 36231 6438349 11606751","8"
"647","Mushrooms","5-hydroxymethylfurfural",2,"33709503, 22783735","237332 139079919","2"
"648","Mushrooms","ndf",1,"33709417","5288998 11276430 9903839 9629709","4"
"649","Mushrooms","xn",1,"33687093","639665","1"
"650","Mushrooms","eae",6,"33682557, 31176123","134693868 1893668","2"
"651","Mushrooms","formalin",7,"33682557, 25600989, 23544521, 23543896, 12616600","712","1"
"652","Mushrooms","croton oil",4,"33682557, 26785237, 12616600","899 17389092","2"
"653","Mushrooms","glycan",12,"33676978, 32298680, 31931062, 31030746, 25016256, 21169363, 7765244","871","1"
"654","Mushrooms","palm oil",1,"33665415","168010143","1"
"655","Mushrooms","benzene acetaldehyde",1,"33648158","998","1"
"656","Mushrooms","pcc",4,"33647695, 22308440","62529 53627515 5282726 160123 147656443","5"
"657","Mushrooms","glutathione peroxide",1,"33639084","129629304","1"
"658","Mushrooms","5-formyl tetrahydrofolate",1,"33639081","135403647","1"
"659","Mushrooms","5-methyl tetrahydrofolate",1,"33639081","135483998","1"
"660","Mushrooms","tetrahydrofolate",1,"33639081","135444742 135402046 135398650 135398649 135415876 135801111","6"
"661","Mushrooms","ea",16,"33639080, 30581314, 29431071, 29199554, 26938194, 26180589","6341 5284554 19773253 6992506 8857 8821 100098 136138644 7136","9"
"662","Mushrooms","ustalic acid",8,"33638755, 33147547","21680754 56928144 73823803","3"
"663","Mushrooms","ua",3,"33638755","16040291","1"
"664","Mushrooms","2,4-dichlorophenoxyacetic acid",3,"33633885, 33463933, 29717671","1486 3388301 23676704 16825","4"
"665","Mushrooms","pyrethroids",5,"33633885, 29596356","162381 5053","2"
"666","Mushrooms","cartap",3,"33633885","27159 30913 27158","3"
"667","Mushrooms","amitraz",1,"33633885","36324 10099206 21688431 268596","4"
"668","Mushrooms","atropine",24,"33633885, 24458168, 24406363, 23833447, 23662615, 23048076, 21341527, 20393254, 19586355, 19566380, 19147309, 16464551, 15793668, 15163594, 2911548, 3244067, 14373090","174174 3661 154417 17184 656678 6321299 21608699 637577 135920959 64692 12057539 12677168 589354 64663 3000668 20710","16"
"669","Mushrooms","2,4-d",6,"33633885, 33463933, 15875887, 565228","1486 3388301","2"
"670","Mushrooms","5-fluorocytosine",1,"33609205","3366 24870984 54148239 3279834 1598","5"
"671","Mushrooms","iop",2,"33598573, 31679230","5816 247704 3744 838","4"
"672","Mushrooms","carbon nanotube",1,"33591710","5462310 297","2"
"673","Mushrooms","cpa",3,"33591710","657378 26229 2907 448286 54675761 135398689 15041 22420 145459094 4652 260395 119329 4122778 11957498 54695722 71315142 91519 135494311 91658 54682463 4402","21"
"674","Mushrooms","brine",6,"33591710, 30135680, 29256846, 30943620","57417360","1"
"675","Mushrooms","bge",5,"33580297, 31641704","17049 134693851","2"
"676","Mushrooms","erinacine a",7,"33577664, 31569709, 31002635, 30934760, 24810469","9867477 10410568 165365825 5317177","4"
"677","Mushrooms","omphalotin a",1,"33574430","12042918 23590061 76320270 10820275","4"
"678","Mushrooms","ens",1,"33562361","13296 25113174","2"
"679","Mushrooms","4-hydroxybenzoate",2,"33556840","54675830 135 7456 3702506","4"
"680","Mushrooms","aq",7,"33556840, 30581314, 26180589","6724 17520 123935 542027 25271583","5"
"681","Mushrooms","hygromycin",8,"33556840, 31248134, 30317954, 22339704, 18068838, 15168094, 14745187","6433481 20054941 129628308 52949613 24839620 1358956 58160574 23777801","8"
"682","Mushrooms","azulene",6,"33551629, 21823126","9231 499033","2"
"683","Mushrooms","chamazulene",1,"33551629","10719","1"
"684","Mushrooms","isocitric acid",1,"33529025","1198 5318532 447805 440409 439238 10375400 10330228 10241687 10012818 5459771 553132 5460172","12"
"685","Mushrooms","cryptoporic acid t",1,"33529025","154585421","1"
"686","Mushrooms","3,5-dichloro-4-methoxybenzaldehyde",1,"33524179","883207","1"
"687","Mushrooms","dcmb",4,"33524179","101252761","1"
"688","Mushrooms","short chain fatty acids",2,"33521800, 33497213","517045","1"
"689","Mushrooms","velutin",1,"33520685","5464381 366710","2"
"690","Mushrooms","bile acids",12,"33497213, 31865422, 27910788, 27438015, 24399760, 19571787, 15898355, 9221192","24883735","1"
"691","Mushrooms","paes",1,"33493846","37012 37013 17354192","3"
"692","Mushrooms","di-(2-ethylhexyl) phthalate",1,"33493846","8343 7057919","2"
"693","Mushrooms","acetylcholine",4,"33463937, 29295625, 25022513","187 6060 449292 5315629","4"
"694","Mushrooms","eth",2,"33463934","2761171 25674 702 6205 6324","5"
"695","Mushrooms","cht",1,"33463933","305 249 11000 87734624","4"
"696","Mushrooms","gibberellic acid",3,"33463933, 30055557, 29717671","6466 522636 439551 9819600 7057927 641659 18531128 225105 5317583 11176587 11908495 11078509 11870312 11870314 11972608 11163780 6604208 25200591 44134735 44630304 122361587 122361590 49868068 91757643 102004933 134739838 12310147 138404356 138857796 51028599 73759803","31"
"697","Mushrooms","triacontanol",2,"33463933, 29717671","68972 156614103 168012770","3"
"698","Mushrooms","octreotide",1,"33458945","448601 383414 6400441 44420813 122173801 44311916 86289069 155903738 90488715 57181882 54374 54373 138107728 123134636 383413 132471295 166639087 127657","18"
"699","Mushrooms","c8",2,"33453580, 28597472","15958477 379 8125","3"
"700","Mushrooms","1-octene-3-ol",1,"33453580","18827","1"
"701","Mushrooms","xerulin",1,"33451109","6439345 131570 11832219 11459686","4"
"702","Mushrooms","ferric ion",6,"33426843, 32784944, 28605321, 27279539, 22522306, 19850012","29936","1"
"703","Mushrooms","ae",1,"33426840","5359268 5281969 128841 656476 12968581","5"
"704","Mushrooms","oxalic acids",1,"33426840","971","1"
"705","Mushrooms","glibenclamide",7,"33426837, 31448150, 26349510, 24941163, 24940907, 23510172","3488 85382","2"
"706","Mushrooms","gb",1,"33426837","7871 13818 6369390","3"
"707","Mushrooms","methyl-beta-d-galactopyranoside",1,"33426836","94214 2108 17751029 3631794","4"
"708","Mushrooms","cm-cellulose",4,"33426828, 30654035, 26853958, 25781157","24748","1"
"709","Mushrooms","poly c",3,"33426828, 12630697, 12054550","314 6131 449291","3"
"710","Mushrooms","poly a",4,"33426828, 16544139, 12630697, 12054550","6083","1"
"711","Mushrooms","poly g",3,"33426828, 12630697, 12054550","136274446 135398631","2"
"712","Mushrooms","io2",2,"33426827","81033","1"
"713","Mushrooms","cobalamin",1,"33426825","73415824 145875202 5460183 46853873 56840966 167101 137348964 145705982 5311498 5478887 5496594 11963655 11963656 6323226 9543430 85325325 5497018 16758231 24798735 24798737 139592052 44468179 44468181 44593855 139592375 139592377 134693861 52940037 11970214 56835782 139592033 11963687 70680597 78673854 78673856 78673858 91885528 121232439 184933 4289526 6438156 6442967 54747689 16212801 24892734 45357148 54605677 57418127 70678590 71308299 71752967 73357424 73995027 127053599 42628069 42628071 154585544 154585546 154585557 154585558 164890149 5496738","62"
"714","Mushrooms","cu-zn",1,"33415633","10290809","1"
"715","Mushrooms","cd-pb",1,"33415633","15829264","1"
"716","Mushrooms","sodium nitrate",4,"33399895, 35381155, 22783085, 21915672","24268 24188563 23713743 517680","4"
"717","Mushrooms","so42-",1,"33396513","1117","1"
"718","Mushrooms","carrageenan",11,"33389870, 30959991, 30392854, 28008813, 25745199, 25600989, 23543896, 12616600","71597331 78126884 11966249","3"
"719","Mushrooms","sodium selenate",5,"33389869, 24385361, 21069148, 3781756","25960 516864 1089 6096936 26473 122130067 124202747","7"
"720","Mushrooms","tg",14,"33389867, 29431071, 28780416, 26273253, 25250317, 23924709, 23648024, 22230474, 19083429, 23997607","2723601 20055264 446378 7010576 14701838 155289234","6"
"721","Mushrooms","pro-vitamin d2",1,"33389856","444679","1"
"722","Mushrooms","l-lysine",2,"33389854, 14240962","5962 866 5460926 2734605 517175 12047 122198194 6262","8"
"723","Mushrooms","glcn",3,"35381153","439213","1"
"724","Mushrooms","tamoxifen",3,"33376497, 22552717","2733526 5376 3032583 2733525 23672 57369580 6369059 20057167 3036736 5462114 11451630 24200424 5328771 71311845 3036702","15"
"725","Mushrooms","acetylsalicylic acid",4,"33374283, 31842490, 27438015, 19326947","2244 3434975 18681509 10745","4"
"726","Mushrooms","simvastatin",10,"33374283, 29177335, 27438015, 27151383, 26877235, 26284928","54454 4677798 6419910 13298846 64718 11865464 9832423 365754 1268329 11865465 11865466 11865467 6546617 11166019 6604439 941617 137705089 92131817 6956366 134694905 129009928 101411","22"
"727","Mushrooms","sodium metabisulfite",3,"33368384, 31024726, 25272155","656671 23665763 24346 156588351 21225553 54606800 516929 124202468 131885024","9"
"728","Mushrooms","l-tyrosine",3,"33368384, 22152495, 10552675","6057 1153 6942100 5460822 44134983 112163 2795301 54704413","8"
"729","Mushrooms","dess",1,"33333095","23673837","1"
